,yield,reactant_smiles,solvent_smiles,base_smiles,product_smiles,id,temperature,metal_amount,amine_amount,halide_amount,base_amount,ligand_amount,reaction_volume,solvent_1,solvent_2,amine_molecular_weight,amine_molecular_volume,amine_surface_area,amine_ovality,amine_hardness,amine_dipole_moment,amine_electronegativity,amine_E_HOMO,amine_E_LOMO,amine_.N1_electrostatic_charge,amine_.N1_NMR_shift,amine_.C1_electrostatic_charge,amine_.C1_NMR_shift,halide_molecular_weight,halide_molecular_volume,halide_surface_area,halide_ovality,halide_hardness,halide_dipole_moment,halide_electronegativity,halide_E_HOMO,halide_E_LOMO,halide_V0_frequency,halide_V0_intensity,halide_V1_frequency,halide_V1_intensity,halide_V2_frequency,halide_V2_intensity,halide_.C1_electrostatic_charge,halide_.C1_NMR_shift,halide_.C2_electrostatic_charge,halide_.C2_NMR_shift,ligand_molecular_weight,ligand_hardness,ligand_dipole_moment,ligand_electronegativity,ligand_E_HOMO,ligand_E_LOMO,ligand_.P1_electrostatic_charge,ligand_.P1_NMR_shift
602,23.11,C1=CN=CC=C1CN.C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],CC(=O)N(C)C,CC(C)(C)[O-].[Na+],C1=CC=C(C=C1)NC2=NC=CC(=C2)NCC3=CC=NC=C3,783,100.0,4e-05,0.00054,0.00049,0.00098,6e-05,0.002,37.8,2.44,108.14,146.93955,278.26813,0.44911,0.23375,3.6212,0.11048,-0.34422,0.12327,-1.04054,148.5495,0.36542,34.9752,204.65,263.18997,498.35199,0.54535,0.1989,1.3537,0.0928,-0.2917,0.10609,611.7987,8.2229,188.5715,1.1878,715.3739,39.4054,0.48594,137.412,-0.56403,99.6115,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915
603,56.63,CC(C)(C)OC(=O)NC1CCNCC1.C1=CC(=CC(=C1)Br)[N+](=O)[O-].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],CC(C)(C)OC(=O)NC1CCN(CC1)C2=CC(=CC=C2)[N+](=O)[O-],784,95.0,0.00025,0.00743,0.00495,0.0124,0.00049,0.0198,2.38,-0.36,200.28,291.94122,481.61652,0.49184,0.2898,1.4484,0.07444,-0.36424,0.21537,-1.15814,229.1149,1.37112,137.5331,202.01,156.75855,349.14542,0.53972,0.19562,3.8892,0.17207,-0.36769,0.02355,1398.7368,282.1576,1670.5505,50.7969,1622.5137,191.3116,0.00817,125.2639,-0.06322,122.1787,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
604,13.31,C[C@@H]1CNCCN1.CC(=O)OCC1=C2C(=CC=C1)C(=O)C=C(O2)C3=CC=C(C=C3)Br.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],C[C@@H]1CN(CCN1)C2=CC=C(C=C2)C3=CC(=O)C4=CC=CC(=C4O3)CO,785,110.0,4e-05,0.00064,0.00054,0.00064,4e-05,0.005,2.38,-0.36,100.16,146.79508,241.96094,0.39077,0.28716,0.0199,0.0663,-0.35346,0.22086,-0.94849,166.735,0.23375,34.0583,373.2,479.44039,812.86188,0.59636,0.18562,3.2055,0.13981,-0.32543,0.04581,1817.7249,235.4953,607.4667,14.6545,73.3052,3.2605,0.12887,128.1287,-0.1097,115.2052,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
605,20.63,CC1=CC(=C(C=C1NC(=O)C)N)F.C1CC1NC2=CC(=NC3=C(C=NN23)C#N)Cl.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C)C(C)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=CC(=C(C=C1NC(=O)C)NC2=NC3=C(C=NN3C(=C2)NC4CC4)C#N)F,789,150.0,4e-05,0.0009,0.00086,0.00257,9e-05,0.008,2.25,0.73,182.19,191.56592,443.40356,0.59966,0.20932,2.9458,0.08008,-0.2894,0.12923,-1.06048,173.258,0.43555,117.4576,233.66,248.78778,552.59375,0.62782,0.19594,9.6792,0.12459,-0.32052,0.07135,639.518,3.7319,922.9623,55.8641,126.8808,0.0298,0.69366,145.0955,-0.64905,77.5729,424.6,0.07893,1.2584,0.09837,-0.1773,-0.01944,0.36874,318.1213
606,79.84,C1COCCN1.CCOC(=O)C1=CC(=CC=C1)Br.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],CCOC(=O)C1=CC(=CC=C1)N2CCOCC2,790,100.0,2e-05,0.00048,0.00044,0.00131,1e-05,0.002,2.38,-0.36,87.12,107.93092,204.48776,0.4054,0.29452,1.5461,0.07351,-0.36804,0.22101,-0.93646,164.1205,0.2525,33.5824,229.07,198.41581,427.92941,0.56533,0.20924,3.3879,0.13418,-0.34342,0.07506,1799.7236,197.9416,754.0185,43.7652,724.7964,46.0176,0.06117,124.0569,-0.05164,119.2753,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
607,37.96,CC(C)(C)OC(=O)N1CCNCC1.C1=CC(=CN=C1)Br.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,C1COCCO1,CC(C)(C)[O-].[Na+],CC(C)(C)OC(=O)N1CCN(CC1)C2=CN=CC=C2,792,100.0,0.00032,0.00322,0.00322,0.00483,0.00064,0.0114,2.25,0.73,186.25,242.71504,445.29718,0.51432,0.28237,2.4097,0.07371,-0.35608,0.20867,-0.95976,165.5519,0.34148,33.9403,158.0,146.80837,254.77667,0.41144,0.22686,2.0315,0.12515,-0.35201,0.10172,247.8797,0.6663,468.108,0.0098,713.9177,13.8073,-0.20552,123.4621,0.13058,132.9809,466.6,0.0883,1.5756,0.09304,-0.18134,-0.00474,0.40377,317.0653
608,29.23,CC(C)(C)OC(=O)N1CCNCC1.C1=CC(=CN=C1)Br.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC(C)(C)OC(=O)N1CCN(CC1)C2=CN=CC=C2,793,85.0,6e-05,0.00322,0.00322,0.00484,0.00013,0.0316,2.38,-0.36,186.25,242.71504,445.29718,0.51432,0.28237,2.4097,0.07371,-0.35608,0.20867,-0.95976,165.5519,0.34148,33.9403,158.0,146.80837,254.77667,0.41144,0.22686,2.0315,0.12515,-0.35201,0.10172,247.8797,0.6663,468.108,0.0098,713.9177,13.8073,-0.20552,123.4621,0.13058,132.9809,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
609,11.13,C1=CC(=CC(=C1)N)CO.C1=CC=C(C=C1)Br.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1CCOC1,C(=O)([O-])[O-].[Cs+].[Cs+],C1=CC=C(C=C1)NC2=CC=CC(=C2)CO,794,65.0,0.00019,0.00325,0.0039,0.0065,0.00049,0.02,7.58,1.28,123.15,184.32414,313.43317,0.43492,0.21542,1.7863,0.07118,-0.28659,0.14424,-1.14763,183.9904,0.70929,127.612,157.01,133.90402,260.90005,0.44798,0.23056,1.8257,0.10435,-0.33491,0.1262,679.0804,21.4934,252.2156,0.0016,173.7674,0.2223,0.04661,123.3019,-0.04241,114.4304,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
610,8.77,COC1=NC(=NC=C1Br)N.C1=CC(=CC(=C1)I)C(F)(F)F.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],COC1=NC(=NC=C1Br)NC2=CC=CC(=C2)C(F)(F)F,795,80.0,6e-05,0.00124,0.00149,0.00149,9e-05,0.005,2.38,-0.36,204.02,202.49585,344.1871,0.44857,0.21557,3.3696,0.10597,-0.32154,0.1096,-1.21565,201.3926,1.33582,141.4203,272.01,194.52009,384.9411,0.51531,0.21362,2.3433,0.13031,-0.34393,0.08331,604.3326,2.0493,808.7777,10.0946,1317.6838,16.2029,0.03424,136.726,-0.03509,144.1184,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
611,0.0,C1CCNCC1.CN1CCN(CC1)C2=C3CN(CCC3=C(C=C2)OC)C(=O)CC4=CC=C(C=C4)Br.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,COCCOC,CC(C)(C)[O-].[Na+],CN1CCN(CC1)C2=C3CN(CCC3=C(C=C2)OC)C(=O)CC4=CC=C(C=C4)N5CCCCC5,796,100.0,2e-05,0.00027,0.00027,0.00082,2e-05,0.00625,7.2,0.45,85.15,140.97808,211.77042,0.35136,0.28876,0.8584,0.06736,-0.35612,0.2214,-1.00814,169.8647,0.42653,35.168,458.4,558.22484,1026.94641,0.68076,0.2172,6.9045,0.08448,-0.30168,0.13272,1755.5545,330.3288,556.7149,1.7901,578.6356,8.3268,0.07458,121.383,-0.06327,113.647,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
612,8.14,CN1C(=C(C=N1)C(=O)N2CCC(CC2)N)Cl.C1=CC=C2C(=C1)C(=CN=N2)Cl.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],CN1C(=C(C=N1)C(=O)N2CCC(CC2)NC3=CN=NC4=CC=CC=C43)Cl,797,140.0,0.00018,0.00182,0.00182,0.00547,0.00018,0.01,2.38,-0.36,-1.0,281.92129,551.44678,0.57641,0.24411,4.8384,0.1098,-0.35391,0.13432,-1.19213,167.8935,0.67215,33.9987,164.59,242.66855,389.38303,0.4498,0.18707,3.6186,0.14632,-0.33338,0.04075,208.3308,1.0562,861.4002,24.858,995.6736,31.8071,-0.10987,128.979,0.43841,127.3679,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
613,40.02,CC1=CN(C=N1)C2=C(C=C(C=C2)N)OC.CN1CC(OC2=C(C1=O)C=CC(=N2)Cl)C3=CC=CC=C3.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4,COCCOC,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=CN(C=N1)C2=C(C=C(C=C2)NC3=NC4=C(C=C3)C(=O)N(CC(O4)C5=CC=CC=C5)C)OC,798,100.0,2e-05,0.0002,0.0003,0.0002,2e-05,0.002,7.2,0.45,239.7,231.52773,557.57806,0.66459,0.20289,5.7422,0.09118,-0.29407,0.11171,-1.11207,186.739,0.70565,129.0382,288.73,279.99834,701.67566,0.7368,0.20584,4.3453,0.13273,-0.33857,0.07311,1750.5396,330.7992,748.0892,10.5991,719.2698,9.4575,0.64355,144.7455,-0.47019,106.5221,350.5,0.08518,1.0986,0.10218,-0.18736,-0.017,0.40051,315.5936
614,15.62,CC(=O)NC1=C(C=CC(=C1)N)N(C)CCN(C)C.C1CC1NC2=CC(=NC3=C(C=NN23)C#N)Cl.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C)C(C)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC(=O)NC1=C(C=CC(=C1)NC2=NC3=C(C=NN3C(=C2)NC4CC4)C#N)N(C)CCN(C)C,800,150.0,0.00026,0.00565,0.00514,0.0154,0.00051,0.02,2.25,0.73,250.34,306.12919,621.91901,0.61534,0.20686,3.4355,0.07081,-0.27766,0.13605,-1.12325,184.862,0.66154,126.6586,233.66,248.78778,552.59375,0.62782,0.19594,9.6792,0.12459,-0.32052,0.07135,639.518,3.7319,922.9623,55.8641,126.8808,0.0298,0.69366,145.0955,-0.64905,77.5729,424.6,0.07893,1.2584,0.09837,-0.1773,-0.01944,0.36874,318.1213
615,31.84,C1COCCN1.C1=CC2=NC=CN2C=C1Br.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],C1COCCN1C2=CN3C=CN=C3C=C2,801,90.0,8e-05,0.00565,0.00152,0.00455,8e-05,0.0151,2.25,0.73,87.12,107.93092,204.48776,0.4054,0.29452,1.5461,0.07351,-0.36804,0.22101,-0.93646,164.1205,0.2525,33.5824,197.03,183.76287,357.60678,0.49722,0.19273,1.8864,0.10708,-0.29981,0.08565,310.5532,1.0623,195.0242,0.7281,689.5637,16.6322,0.0447,111.2028,-0.05998,109.7122,466.6,0.0883,1.5756,0.09304,-0.18134,-0.00474,0.40377,317.0653
616,61.83,C1CCC(CC1)N.CC1=C(N=CC=C1)Br.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC1=C(N=CC=C1)NC2CCCCC2,802,115.0,0.00011,0.0145,0.0145,0.0253,0.00022,0.0165,2.38,-0.36,99.17,151.22551,248.08307,0.39279,0.29767,1.276,0.08017,-0.37784,0.2175,-1.24957,168.1749,0.59732,39.7546,172.02,116.22883,291.09216,0.54929,0.22593,3.3803,0.11871,-0.34464,0.10722,1068.2696,95.6785,295.603,4.1577,752.6537,4.9594,0.0,0.0,0.52561,145.669,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
617,90.18,C1CC(NC1)C2=CC=CC=C2.C1=CC=C(C=C1)Br.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],C1CC(N(C1)C2=CC=CC=C2)C3=CC=CC=C3,803,100.0,1e-05,0.00068,0.00057,3e-05,3e-05,0.002,2.25,0.73,147.22,214.14314,393.36301,0.4939,0.23239,1.0288,0.08478,-0.31717,0.14761,-0.83177,188.3829,0.32995,35.6156,157.01,133.90402,260.90005,0.44798,0.23056,1.8257,0.10435,-0.33491,0.1262,679.0804,21.4934,252.2156,0.0016,173.7674,0.2223,0.04661,123.3019,-0.04241,114.4304,466.6,0.0883,1.5756,0.09304,-0.18134,-0.00474,0.40377,317.0653
618,0.0,C1=CC=C(C=C1)CN.CC1=CSC(=N1)Cl.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],CC(=O)N(C)C,CC(C)(C)[O-].[Na+],CC1=CSC(=N1)NCC2=CC=CC=C2,805,100.0,0.00011,0.00093,0.00093,0.00187,0.00011,0.002,37.8,2.44,107.15,150.37861,284.39349,0.45197,0.23283,1.4438,0.08662,-0.31945,0.14621,-1.05403,152.2662,0.46742,36.2395,133.6,141.72534,254.65616,0.42102,0.22266,2.4356,0.12571,-0.34837,0.09695,513.7899,0.6717,686.2367,1.1314,1044.5569,147.7323,0.48463,148.0207,-0.36967,111.2308,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915
619,61.47,CCOC(=O)C1=CN=C(O1)N.C1=CC(=NC=C1C(F)(F)F)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CCOC(=O)C1=CN=C(O1)NC2=NC=C(C=C2)C(F)(F)F,808,160.0,3e-05,0.001,0.001,0.002,7e-05,0.004,2.25,0.73,156.14,186.88476,365.36652,0.50234,0.21362,3.9218,0.12309,-0.33671,0.09053,-1.1634,182.2853,1.27471,144.4881,181.54,203.30455,368.03201,0.47838,0.22926,2.05,0.15858,-0.38784,0.07069,313.1743,0.0514,498.6198,38.5802,76.263,1.162,0.70391,147.6595,-0.4272,109.0599,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
620,62.09,C1=CC=C(C(=C1)CN)F.C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],CC(=O)N(C)C,CC(C)(C)[O-].[Na+],C1=CC=C(C=C1)NC2=NC=CC(=C2)NCC3=CC=CC=C3F,809,100.0,6e-05,0.00054,0.00049,0.00098,6e-05,0.002,37.8,2.44,125.14,162.32979,311.54889,0.47052,0.23352,0.9564,0.10494,-0.33846,0.12858,-1.14174,149.3228,0.62228,33.0946,204.65,263.18997,498.35199,0.54535,0.1989,1.3537,0.0928,-0.2917,0.10609,611.7987,8.2229,188.5715,1.1878,715.3739,39.4054,0.48594,137.412,-0.56403,99.6115,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915
621,73.84,CC1=CN(C=N1)C2=C(N=C(C=C2)N)OC.CC1=CN=C(S1)C2CN(CC3=C(O2)N=C(C=C3)Cl)C.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4,COCCOC,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=CN=C(S1)C2CN(CC3=C(O2)N=C(C=C3)NC4=NC(=C(C=C4)N5C=C(N=C5)C)OC)C,810,100.0,5e-05,0.00052,0.00047,0.00095,5e-05,0.004,7.2,0.45,204.23,261.78014,512.961,0.56335,0.20256,5.3667,0.08964,-0.2922,0.11293,-1.11429,195.8184,0.95751,136.7414,295.79,352.52408,670.91522,0.60421,0.21655,3.1369,0.11474,-0.33129,0.10181,829.411,30.2648,1095.2056,89.9429,1072.8117,103.5389,0.57181,139.8883,-0.40925,106.3529,350.5,0.08518,1.0986,0.10218,-0.18736,-0.017,0.40051,315.5936
622,10.78,C1=CC=C(C=C1)C(=O)N.C1=CC(=C(N=C1)Cl)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],C1=CC=C(C=C1)C(=O)NC2=C(C=CC=N2)Cl,812,110.0,3e-05,0.00061,0.00067,6e-05,6e-05,0.002,2.25,0.73,121.14,167.97576,313.42303,0.46268,0.21971,3.5664,0.12613,-0.34584,0.09358,-1.05454,213.4533,0.87168,145.5996,147.99,163.55198,288.73874,0.43389,0.22523,3.465,0.13842,-0.36366,0.08681,202.0684,0.1067,427.021,2.1508,739.4504,8.8678,0.0,0.0,0.6798,139.9307,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751
623,73.34,CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1CN2.C1=CN=C(C=C1C(F)(F)F)Cl.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1CN2C3=NC=CC(=C3)C(F)(F)F,815,105.0,5e-05,0.00101,0.00121,0.00121,0.0001,0.003,2.38,-0.36,198.26,318.17502,481.61652,0.46442,0.276,1.5792,0.07392,-0.34992,0.20208,-0.96644,172.5597,0.31358,40.3251,181.54,153.728,368.03024,0.57636,0.22146,1.6068,0.1605,-0.38197,0.06096,832.1377,56.9157,657.9477,4.0293,345.03,0.7454,0.68006,145.0494,-0.36975,105.7021,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
624,33.88,CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1CN2.C1=CN=C(C=C1C(F)(F)F)Cl.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1CN2C3=NC=CC(=C3)C(F)(F)F,816,120.0,4e-05,0.00076,0.00091,0.00091,8e-05,0.003,2.38,-0.36,198.26,318.17502,481.61652,0.46442,0.276,1.5792,0.07392,-0.34992,0.20208,-0.96644,172.5597,0.31358,40.3251,181.54,153.728,368.03024,0.57636,0.22146,1.6068,0.1605,-0.38197,0.06096,832.1377,56.9157,657.9477,4.0293,345.03,0.7454,0.68006,145.0494,-0.36975,105.7021,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
625,0.0,CN1CC(CCC1=O)N.C1=CC(=C(N=C1)Br)Cl.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CN1CC(CCC1=O)NC2=C(C=CC=N2)Cl,817,115.0,1e-05,0.00156,0.00156,0.00271,2e-05,0.003,2.38,-0.36,128.17,137.09897,307.29889,0.51942,0.27028,4.0381,0.09123,-0.36151,0.17905,-1.22925,161.3978,0.45288,35.2726,192.44,134.5284,293.26126,0.50199,0.22329,3.3062,0.13493,-0.35823,0.08836,166.407,0.4988,386.6949,4.6127,1030.4702,70.6067,-0.16347,127.6397,0.57483,141.8521,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
626,28.82,C1C(CO1)N.CC1=C(C=C(C=C1)[N+](=O)[O-])Br.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=C(C=C(C=C1)[N+](=O)[O-])NC2COC2,819,90.0,0.0004,0.004,0.004,0.012,4e-05,0.008,2.25,0.73,109.55,157.83959,206.66064,0.318,0.15939,3.6013,0.00651,-0.1659,0.15288,-0.84806,305.5856,-0.55625,183.0028,216.03,213.01395,385.45856,0.48569,0.19608,4.5755,0.16764,-0.36372,0.02844,1397.1118,342.6691,1664.7577,71.37,55.6198,0.1019,-0.02739,126.1981,-0.05603,110.3912,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915
627,74.38,C1=CC=C(C=C1)CN.C1=CC(=CC=C1NC2=NC=CC(=C2)Cl)F.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],CC(=O)N(C)C,CC(C)(C)[O-].[Na+],C1=CC=C(C=C1)CNC2=CC(=NC=C2)NC3=CC=C(C=C3)F,820,100.0,5e-05,0.00049,0.00045,0.0009,5e-05,0.002,37.8,2.44,107.15,150.37861,284.39349,0.45197,0.23283,1.4438,0.08662,-0.31945,0.14621,-1.05403,152.2662,0.46742,36.2395,222.64,200.3454,525.50891,0.68978,0.19397,1.6803,0.0965,-0.29047,0.09747,608.601,2.285,195.6488,3.9217,738.5633,11.4782,0.44341,136.1468,-0.4648,99.3714,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915
628,11.05,COC1=C(C=CC(=C1)N2CCN(CC2)CCO)N.C1=CC2=C(C=NN2C=C1)C3=NC(=NC=C3Cl)Cl.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],COCCOC,C(=O)([O-])[O-].[Cs+].[Cs+],COC1=C(C=CC(=C1)N2CCN(CC2)CCO)NC3=NC=C(C(=N3)C4=C5C=CC=CN5N=C4)Cl,821,140.0,8e-05,0.00075,0.00075,0.0009,8e-05,0.005,7.2,0.45,251.32,329.22617,620.76611,0.58512,0.20522,1.6265,0.0625,-0.26772,0.14273,-1.03216,171.859,0.40966,117.6136,265.09,299.31418,597.21906,0.59983,0.17354,3.5345,0.12383,-0.29738,0.04971,841.2304,78.9013,695.7125,0.9501,239.4051,0.5912,0.88357,151.4486,0.62951,139.6082,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915
629,82.34,CC(C)(C)OC(=O)N1CCNCC1.C1=CC(=CC=C1C#N)Br.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,C1CCOC1,CC(C)(C)[O-].[Na+],CC(C)(C)OC(=O)N1CCN(CC1)C2=CC=C(C=C2)C#N,822,120.0,0.00028,0.00275,0.00275,0.00824,0.00028,0.01,7.58,1.28,186.25,242.71504,445.29718,0.51432,0.28237,2.4097,0.07371,-0.35608,0.20867,-0.95976,165.5519,0.34148,33.9403,182.02,169.66622,327.39984,0.4801,0.21075,3.0028,0.14342,-0.35418,0.06733,1331.0435,1.648,229.3271,2.5309,263.2294,0.3663,-0.01617,129.5687,0.02811,115.6433,476.7,0.08791,1.327,0.10312,-0.19104,-0.01521,0.40745,312.877
630,71.17,CN1CCNCC1.COC1=CC(=CC(=C1)[N+](=O)[O-])Br.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],CN1CCN(CC1)C2=CC(=CC(=C2)OC)[N+](=O)[O-],823,150.0,5e-05,0.0015,0.0005,0.001,5e-05,0.01,2.38,-0.36,100.16,131.52275,241.95859,0.42046,0.28332,0.4655,0.05962,-0.34295,0.2237,-0.90993,165.6052,0.25996,33.8531,232.03,192.78147,414.49698,0.55821,0.18852,5.3897,0.16374,-0.35226,0.02479,1399.0861,285.1204,759.1784,20.2605,50.6866,0.0967,0.13217,125.6712,-0.19409,102.0308,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744
